embalaje,largo,ancho,alto,peso,procedencia,temperatura,manipulacion,protocolo
B,39.80215662669155,43.0686048092749,51.17235833720916,37.05562161551745,B,ambiente,fragil,protocolo_1
B,20.888443120833486,62.693453975712,54.295681463790594,22.929961355990546,B,ambiente,fragil,protocolo_1
A,61.14867069278183,55.37806675928952,69.01510706336889,20.396332453674876,A,ambiente,normal,protocolo_2
B,48.962223781206255,35.73185835042209,58.95651128440314,24.15566489446973,C,ambiente,fragil,protocolo_1
B,27.73665277688074,62.50949715784574,32.329318475190924,29.449772863131223,B,ambiente,normal,protocolo_2
B,11.101209418080018,31.104296369399098,18.657526431769718,24.095857467809832,A,ambiente,fragil,protocolo_1
A,46.90454462945881,52.41070215170353,51.56772591684711,20.429430110190534,C,ambiente,fragil,protocolo_1
A,71.72688697895882,55.47700716850815,56.74980838620802,13.270677506961196,D,ambiente,normal,protocolo_2
A,42.204533082806854,69.7804498362886,44.98448535120452,17.024441160319356,C,refrigerado,fragil,protocolo_1
B,62.56242084837131,51.88108363392675,50.71391185513271,19.55764586915544,D,ambiente,normal,protocolo_2
B,44.00518203413917,47.652129755335835,42.16283521284211,20.9295145485154,B,ambiente,normal,protocolo_2
B,36.32287052276742,34.89135589567458,70.60223827170637,33.763719538595254,C,ambiente,normal,protocolo_2
C,57.1046329100487,78.557845353401,54.139930046600945,24.957920392652813,A,ambiente,normal,protocolo_2
A,46.045140031561296,39.099841585288495,35.953685462289975,24.870437808240286,D,ambiente,normal,protocolo_2
C,41.20216311113593,49.5722311792559,59.58434175359061,24.458127228421926,C,ambiente,normal,protocolo_2
A,14.826616407859483,29.42525951658852,70.96129282941652,20.282551829626286,D,ambiente,normal,protocolo_2
A,52.62431997774617,73.37909605542875,37.693031920260395,21.703121297414967,A,ambiente,normal,protocolo_2
C,39.20582502380189,38.451727876168206,39.8426511268692,20.638028731480148,C,ambiente,normal,protocolo_2
A,52.19168280226903,57.35096233629261,37.61589130930872,20.312624132456605,D,ambiente,normal,protocolo_2
C,54.642143514624905,56.724811447004825,65.7639301563617,25.59602998560255,A,ambiente,normal,protocolo_2
A,54.58875781096755,57.9064790233374,36.426956468619366,19.275530681209403,B,ambiente,normal,protocolo_2
A,55.17303856656112,51.86403709918656,44.51292522543029,25.58220733331298,B,ambiente,fragil,protocolo_1
C,77.75984229596808,62.07430661213755,64.1416626019946,21.945153733414536,A,ambiente,normal,protocolo_2
C,28.181332880386385,69.80520002916474,72.4331711666884,24.956788578340262,D,refrigerado,fragil,protocolo_1
A,41.58481863320332,43.16412295632183,52.632016256839634,23.267247109578783,D,ambiente,normal,protocolo_2
B,55.2947995963983,65.23354357511926,63.348284601423316,23.209715047469928,D,ambiente,fragil,protocolo_1
B,40.0527928255939,70.40586195329756,58.62683601371441,30.851025156676325,A,refrigerado,fragil,protocolo_1
B,31.41627891474953,55.85039856736551,36.899324106664444,32.56882586572227,D,refrigerado,fragil,protocolo_1
A,67.62515015803098,79.78327103962049,52.79590325865431,20.111033723465592,D,ambiente,normal,protocolo_2
A,60.447158717070636,27.082430106323603,39.69401948626735,24.256171096119758,C,ambiente,normal,protocolo_2
B,74.65449508001191,52.04321218789137,35.62984937072334,34.33857600373793,D,refrigerado,fragil,protocolo_1
B,17.690013692922747,46.40991179694445,62.99958711231184,24.79693524162436,A,ambiente,fragil,protocolo_1
B,44.56040887354729,34.98342435796752,81.89631343906163,19.07696995365015,B,ambiente,fragil,protocolo_1
B,17.207959204401398,28.210845721414096,41.508378844152425,26.715946195391634,D,ambiente,normal,protocolo_2
C,37.11275915492033,45.68304991463751,51.46678592350458,19.024069368262776,A,ambiente,normal,protocolo_2
B,35.311573821997776,64.0298209485178,35.08950132220301,20.495418646274025,C,ambiente,normal,protocolo_2
C,55.25637351862913,42.619501171249,50.497862321684934,13.933707117015539,C,ambiente,normal,protocolo_2
C,48.406958046156774,25.42331961734327,58.190605584913925,24.305130974492823,B,ambiente,fragil,protocolo_1
A,58.68779792662577,80.23196064437961,52.67432935725406,25.388211824712883,D,ambiente,normal,protocolo_2
A,42.14505464343208,49.37572365446888,43.01433822679109,21.701939028381915,A,ambiente,fragil,protocolo_1
C,80.83747578357081,50.055636917845575,62.21204037269228,17.358357108059273,C,ambiente,normal,protocolo_2
C,41.72032543907885,48.10966607681823,45.07778049320978,18.099810785511853,C,ambiente,normal,protocolo_2
A,41.104664170913,65.95466381186625,65.19365174851511,29.257292359419253,D,refrigerado,fragil,protocolo_1
C,60.17142907296278,74.19184987703507,66.25830024505687,24.868246829974716,C,refrigerado,fragil,protocolo_1
A,35.21668388472197,42.70699919006516,52.74673969014803,13.535817287883397,B,ambiente,normal,protocolo_2
B,39.700175535362014,55.6504321096256,47.99679175915658,27.268243886900724,A,ambiente,normal,protocolo_2
C,71.71484195290674,54.177898203116264,56.020214911027644,23.20112799568851,A,ambiente,normal,protocolo_2
C,55.322157042241216,33.586908346225975,62.162343991571255,19.23277276183176,D,ambiente,normal,protocolo_2
A,41.95622304021745,62.61764335851397,27.75175201731343,23.142383116183808,C,ambiente,normal,protocolo_2
A,43.502507098556634,39.48160662423892,41.933238935070335,18.981177359222563,B,ambiente,fragil,protocolo_1
C,51.312488771930965,46.57108633665116,55.2747203941167,22.49514803353706,A,ambiente,normal,protocolo_2
C,45.49173495033711,76.99904538239696,42.59831935044613,24.723431576514272,A,refrigerado,fragil,protocolo_1
B,42.65200808492968,60.62847253836596,82.24721316489766,26.830433947977085,A,refrigerado,fragil,protocolo_1
A,57.43008934806245,41.20755446446789,63.090487884469724,21.362962846950094,A,ambiente,normal,protocolo_2
C,28.696077202202677,30.45637832836919,52.34873284255203,31.42095463080559,D,ambiente,normal,protocolo_2
A,42.397520310648964,38.92056000872471,52.76091580333617,30.303274740568405,C,ambiente,normal,protocolo_2
C,66.84858236560667,80.19389951599487,43.33176114273786,16.87215888996846,C,ambiente,normal,protocolo_2
C,27.642477707253367,57.01539929725484,64.67933665112344,31.391234769653824,D,ambiente,normal,protocolo_2
A,60.342522516673384,61.13671108232325,59.663618220028,24.2027308742901,A,ambiente,normal,protocolo_2
C,55.86750537825632,65.68412470249751,44.716789686593465,31.692424393489475,A,ambiente,normal,protocolo_2
A,43.27081624915671,49.280077890780746,34.62192697998342,31.587670762297968,D,ambiente,fragil,protocolo_1
B,7.402521882484216,24.413105529049314,35.72367565981448,28.61947892168988,C,ambiente,normal,protocolo_2
A,49.22919939119743,68.12715766977917,40.40272320400155,21.993807593725823,C,ambiente,normal,protocolo_2
C,58.91392425164076,68.53310866689688,55.134927956546846,35.92616510619741,C,refrigerado,fragil,protocolo_1
B,74.70272830495162,78.89380563512515,54.01654363775768,20.444672118638607,C,ambiente,normal,protocolo_2
C,46.325200873877584,55.547501421037566,23.920731672764255,19.95002003190289,B,ambiente,fragil,protocolo_1
B,42.40785917951233,33.13937890053384,13.568078134812872,29.847477415889642,A,ambiente,fragil,protocolo_1
C,37.94465855032595,42.95046605353778,49.12414294913875,20.558913591824023,C,ambiente,normal,protocolo_2
A,54.71659323238663,34.28062494197815,33.33124109483836,34.44532905132741,D,ambiente,normal,protocolo_2
C,49.045541700284836,70.97459538254398,53.438435306081445,37.26109705250046,A,refrigerado,fragil,protocolo_1
B,51.13832075119617,56.90798363164242,54.64880296579896,22.946013715683122,C,ambiente,fragil,protocolo_1
C,37.82134665123664,27.91267874946832,60.64051991099738,30.388652236895005,B,ambiente,normal,protocolo_2
B,23.703150697219062,63.83664484680135,34.469824440585874,21.983802371277235,B,ambiente,fragil,protocolo_1
B,58.93015143074186,36.72978905295002,37.10619081442125,21.852670219460855,A,refrigerado,fragil,protocolo_1
C,33.464128160483455,45.41114285411152,55.62505219974499,16.374457412810905,A,ambiente,normal,protocolo_2
A,40.55660319561299,66.13482027884669,73.45540592214667,18.777225506902106,B,refrigerado,fragil,protocolo_1
C,64.50249149910266,63.733678431714885,60.654167887717605,30.902303651720853,C,refrigerado,fragil,protocolo_1
A,23.88261260920616,39.74349080515529,44.122862377868834,21.579986247139797,C,ambiente,normal,protocolo_2
A,31.582331564063182,57.46417836306103,46.695125319092476,26.84836743977842,D,refrigerado,fragil,protocolo_1
B,50.70983223772576,68.29299948610054,48.86732957743458,27.7693418016024,C,refrigerado,fragil,protocolo_1
A,43.02692036019445,60.216615912807,65.82693149463455,23.67199341413444,B,ambiente,normal,protocolo_2
A,69.94818039670875,29.031041159994906,50.53348555822656,28.32864370777618,B,ambiente,normal,protocolo_2
A,70.85711548879131,48.57192703387679,64.02488689077083,19.155829733695526,D,refrigerado,fragil,protocolo_1
A,64.28007883103028,66.43785018231738,69.27050525765179,31.8937836022166,D,refrigerado,fragil,protocolo_1
B,41.19671829066745,17.870809583340936,68.43332917227539,33.10195410666411,C,ambiente,fragil,protocolo_1
A,53.844137631031224,46.844668575960554,33.35546627703644,26.45477461399883,B,ambiente,normal,protocolo_2
B,46.88916870578775,35.347015686947884,49.895222586610295,24.140955418791176,A,ambiente,normal,protocolo_2
B,46.893766805634634,67.81270797298744,63.766928523311904,23.810277880105232,B,ambiente,normal,protocolo_2
B,55.288046049822306,45.44009701806325,62.559140626417694,25.946455340930715,A,refrigerado,fragil,protocolo_1
B,49.34919841378763,59.80465805478492,51.41454294155016,18.92995850384922,D,refrigerado,fragil,protocolo_1
B,62.894423987616776,40.773959093442755,60.9204562635919,30.47428729278395,B,refrigerado,fragil,protocolo_1
B,57.768125787036645,60.171561069671704,43.6985360354975,32.93235485305903,D,ambiente,normal,protocolo_2
B,28.477516344865762,67.71737558005208,41.09718977558016,24.385205925000044,C,refrigerado,fragil,protocolo_1
C,17.703101042255533,44.7941649715822,59.32532913793013,20.236243847808524,C,ambiente,fragil,protocolo_1
B,12.552191238123072,29.54899511275306,78.80573590492976,23.236958731860305,B,ambiente,normal,protocolo_2
C,32.21034383684372,52.61408169848875,60.95342315368535,31.997952092070577,C,ambiente,normal,protocolo_2
B,45.71433854808912,65.48319809407073,27.081709644738066,22.233061525742013,A,ambiente,normal,protocolo_2
B,46.62499865435171,39.733026641498824,46.56027515878859,22.65877437459893,D,ambiente,normal,protocolo_2
B,57.91248561492982,31.559850561197177,45.17926279094341,23.5780959011201,B,ambiente,normal,protocolo_2
C,45.32445010005063,48.97924582710463,48.74471818555573,28.280316150820727,D,ambiente,normal,protocolo_2
A,11.31409106539435,63.72073748539442,56.70578445917082,28.52589614871308,D,ambiente,normal,protocolo_2
C,72.7643228322915,46.54761945451786,64.95990955800256,32.95590755392325,A,refrigerado,fragil,protocolo_1
B,65.44597912795632,48.264964839245614,68.45080837941603,26.682522254869028,D,refrigerado,fragil,protocolo_1
A,56.650195463985455,24.054888957525577,57.87274402738511,28.90969660009859,C,ambiente,normal,protocolo_2
B,42.360871076717125,59.91702181914787,61.50106995514645,23.490286141346854,D,refrigerado,fragil,protocolo_1
B,37.52948215752393,28.51006884193267,47.754972735965694,26.27637100481869,A,ambiente,normal,protocolo_2
B,43.96301658223733,61.100842312497434,77.16609749665696,31.907548079638328,B,ambiente,fragil,protocolo_1
C,53.90681637338703,40.790608059628276,50.064500393407606,29.86074139146774,D,ambiente,normal,protocolo_2
A,37.545256344736046,22.023047497001883,60.86774400170824,32.26635891739128,D,ambiente,fragil,protocolo_1
C,47.31437485941184,29.28634505227439,36.53485239689519,36.15544003917273,A,ambiente,normal,protocolo_2
B,29.651137571096836,41.96350406859732,57.04689375200515,23.060266544349783,B,ambiente,normal,protocolo_2
A,33.798909899850315,50.00186890752954,35.84750134850026,23.770882706015893,C,ambiente,normal,protocolo_2
B,50.949486132690105,56.39235465334505,42.73439409109299,24.119808418016092,D,refrigerado,fragil,protocolo_1
C,40.601505355565635,31.97449914638487,35.45011808624686,25.847174884350917,B,refrigerado,fragil,protocolo_1
A,38.96115052699453,85.90024944786964,53.03969090863127,27.66699815868734,C,ambiente,normal,protocolo_2
A,56.13565892077304,49.11752364409314,45.737462427984184,25.37524876341812,D,ambiente,normal,protocolo_2
A,49.716922488406034,98.40238678342088,66.25277434381506,22.63099185579634,C,ambiente,normal,protocolo_2
B,36.89298310496413,24.968248711255274,61.43253771663905,18.84103578067967,D,ambiente,normal,protocolo_2
A,27.236093320882127,52.425314206327194,38.91289842754899,13.874917855720506,D,ambiente,normal,protocolo_2
C,60.054577624422734,34.821000365515566,63.235851068901,29.17064152249665,D,ambiente,fragil,protocolo_1
A,51.71143998614082,54.65160891813477,61.98709422487564,19.484959661134784,B,ambiente,normal,protocolo_2
B,58.38612118884116,67.89801436243911,65.16718377065118,29.716666720247108,D,ambiente,normal,protocolo_2
A,27.651104232599398,28.23883448186598,56.804757812530326,28.056553590852598,D,ambiente,fragil,protocolo_1
C,51.257256491430276,75.54322357570737,46.98950040186772,21.631645465498863,A,ambiente,normal,protocolo_2
C,39.10747232094337,73.50201651773276,50.93387580908981,27.08906827546225,B,ambiente,fragil,protocolo_1
A,47.87342532140773,28.41381257745905,54.736992862602456,23.85459283886127,A,ambiente,normal,protocolo_2
C,55.58039257913066,50.67354609419278,76.85473509448471,30.443352061766888,A,ambiente,normal,protocolo_2
A,68.3658172118452,72.18817055401142,77.48131178520747,28.445794371024046,C,ambiente,normal,protocolo_2
B,32.55663246800444,58.06398240707756,52.72998134942876,19.472747223830936,A,ambiente,fragil,protocolo_1
B,56.80410261438159,51.489074009166394,45.60618628623622,23.485367114594876,C,ambiente,normal,protocolo_2
C,63.47083412321946,49.5518745192473,31.819509664606297,22.095967001014785,A,ambiente,normal,protocolo_2
C,26.204619236499443,47.15411939534466,44.803256747638315,22.51978573015776,B,refrigerado,fragil,protocolo_1
B,25.614473700006158,35.31068291062118,32.09119820017382,22.532107114124997,A,ambiente,normal,protocolo_2
B,40.054650128724894,26.53583559297454,84.6791235287057,25.48884358008479,C,ambiente,normal,protocolo_2
C,59.27081419929749,37.23085939332482,60.94118105117085,18.06412900127779,A,ambiente,normal,protocolo_2
B,55.8607102275135,53.61517689582193,20.01217903002624,27.553700723352353,C,ambiente,normal,protocolo_2
A,47.13305748905838,42.33041292548912,58.16328334735523,21.817081787432294,B,ambiente,fragil,protocolo_1
B,59.928614700047746,46.51923568047667,31.749381508522077,28.99838217073197,C,refrigerado,fragil,protocolo_1
B,39.573527599859915,47.296440193679395,39.776248911863746,29.256781523254418,B,refrigerado,fragil,protocolo_1
B,46.99010759302006,50.5052767671093,49.37672193089317,23.617605372156085,B,refrigerado,fragil,protocolo_1
A,55.39088079980253,39.58406646680085,34.447092016716866,27.102850828588366,D,ambiente,normal,protocolo_2
C,46.38711588985575,39.03645862364786,15.897419714577389,22.2548116466551,D,ambiente,normal,protocolo_2
C,40.04812128088071,46.016733534572325,53.61308563531413,24.043834880623315,D,ambiente,normal,protocolo_2
A,51.57774025486623,69.88785256499492,62.96494343798294,20.808950786167006,C,ambiente,normal,protocolo_2
A,46.70691335326905,72.11536906619781,52.29074342413653,22.479063681357434,A,ambiente,normal,protocolo_2
A,65.11635290857654,39.00641181255595,30.43464262999955,20.30761972788673,A,ambiente,fragil,protocolo_1
B,54.39814774136477,52.76113614375911,60.60354787848888,8.491118858960295,C,ambiente,normal,protocolo_2
B,35.460641358791534,31.32643741799569,30.03565247082745,31.56641761964631,C,ambiente,normal,protocolo_2
C,33.35078450034153,52.647969842676034,33.558637582082426,33.74152667995804,D,refrigerado,fragil,protocolo_1
C,30.366460166143355,59.0142174531733,32.507790316322705,23.55531594010089,D,ambiente,normal,protocolo_2
A,40.1808939552774,55.05594401161544,53.75956919711545,22.86483000157471,B,ambiente,normal,protocolo_2
C,82.83642680549072,58.71912664112173,24.233442376372256,27.118734225130478,C,ambiente,normal,protocolo_2
B,53.68568124371074,27.65776393030986,49.41046758280051,22.42492607950848,A,ambiente,normal,protocolo_2
B,16.43791578175184,23.03126738397993,61.94562331778729,24.037999963602275,C,refrigerado,fragil,protocolo_1
A,37.76216361582537,47.8933589007864,34.45881562296641,29.489440824659503,D,ambiente,fragil,protocolo_1
C,74.1728975369637,52.7065788517579,28.88747586077434,35.48205966519069,A,ambiente,normal,protocolo_2
